Cos'è la sicurezza dei pagamenti?;L'insieme di tecnologie controlli e comportamenti che proteggono le transazioni digitali da frodi furti di dati e accessi non autorizzati
Cosa sono i pagamenti digitali?;Transazioni economiche effettuate attraverso strumenti elettronici senza utilizzare denaro contante
Quali soggetti intervengono generalmente in un pagamento digitale?;Il circuito di pagamento la banca e il sistema che autorizza la transazione
Quali sono i principali vantaggi dei pagamenti digitali secondo il testo?;Essere veloci permettere acquisti a distanza e consentire un maggiore controllo delle operazioni
Cosa sono le carte di pagamento?;Strumenti elettronici che permettono di effettuare transazioni utilizzando denaro collegato a un conto o a un credito disponibile
Cos'è una carta di debito?;Una carta che utilizza direttamente il denaro disponibile sul conto corrente
Cos'è una carta di credito?;Una carta che permette di pagare utilizzando un credito concesso dalla banca e rimborsato successivamente
Cos'è una carta prepagata?;Una carta che contiene una somma caricata in anticipo e non è collegata direttamente al conto corrente
Cosa significa l'acronimo CVV?;Card Verification Value ossia Valore di verifica della carta il codice di sicurezza presente sul retro della carta
Quali precauzioni bisognerebbe adottare se è necessario fotografare una carta di pagamento per inviarla a un familiare?;Eliminare subito la foto svuotare il cestino verificare che non sia salvata sul cloud inviarla tramite un canale sicuro e temporaneo ed eliminare poi anche la conversazione
Cosa significa l'acronimo NFC?;Near Field Communication ossia Comunicazione in prossimità
A cosa serve la tecnologia NFC nei pagamenti?;A consentire transazioni senza contatto chiamate comunemente contactless
Cos'è la tokenizzazione nei pagamenti?;L'uso di un codice digitale sostitutivo chiamato token al posto dei dati reali della carta per completare la transazione
Cosa significa l'acronimo POS?;Point of Sale ossia i dispositivi utilizzati per accettare pagamenti
Cosa sono i pagamenti tramite smartphone?;Transazioni digitali effettuate utilizzando un dispositivo mobile attraverso applicazioni dedicate portafogli digitali o servizi bancari
Cosa può richiedere lo smartphone prima di autorizzare un pagamento?;Una verifica dell'identità tramite impronta digitale riconoscimento del volto PIN o altri sistemi di autenticazione
Cosa sono le truffe nei pagamenti online?;Tentativi fraudolenti attraverso cui un attaccante cerca di ottenere denaro dati personali o informazioni finanziarie sfruttando inganni rivolti agli utenti
Quale strategia utile viene suggerita per limitare i danni in caso di frode online?;Utilizzare una carta prepagata dedicata agli acquisti online mantenendo un saldo molto basso o pari a zero
Cos'è la clonazione della carta?;Una tecnica fraudolenta attraverso cui un attaccante copia o acquisisce i dati di una carta di pagamento per effettuare operazioni non autorizzate
Cos'è lo skimming?;La cattura dei dati della banda magnetica della carta attraverso dispositivi installati illegalmente su bancomat o terminali di pagamento compromessi
Cosa significa l'acronimo EMV?;Europay Mastercard e Visa lo standard internazionale di sicurezza per le carte di pagamento con microchip
Quali comportamenti aiutano a ridurre il rischio di clonazione della carta?;Controllare gli sportelli prima dell'utilizzo coprire il PIN durante la digitazione attivare notifiche dei movimenti e verificare regolarmente gli estratti conto
Cosa significa l'acronimo SCA?;Strong Customer Authentication ossia Autenticazione forte del cliente
Quali categorie di fattori combina l'autenticazione forte SCA?;Qualcosa che l'utente conosce come una password qualcosa che possiede come uno smartphone e qualcosa che è come un'impronta digitale
Cosa non chiederà mai un vero operatore bancario secondo il testo?;Password PIN codici OTP o codici di autorizzazione
