Cosa fece Marc Benioff nel 1999 lasciando Oracle?;Fondò Salesforce convinto che i programmi aziendali dovessero vivere su Internet invece di essere installati sui computer dei clienti
Quale slogan scelse Salesforce per il proprio lancio nel febbraio 2000?;No Software rappresentato da un logo con la parola Software barrata
Cosa accadde al database interno di Netflix nell'agosto del 2008?;Un grave danneggiamento le impedì per tre giorni di spedire un solo DVD ai propri abbonati spingendola a scegliere un fornitore cloud
Quando Netflix spense l'ultimo dei propri data center proprietari passando interamente al cloud?;Nel gennaio 2016 dopo sette anni di migrazione graduale
Cosa causò il blocco di Amazon S3 del 28 febbraio 2017?;Un tecnico digitò per errore un comando che rimosse molti più server del previsto coinvolgendo altri due sottosistemi essenziali
Quanto stimò la società Cyence che il blocco di Amazon S3 costò alle aziende dell'indice S&P 500?;Circa 150 milioni di dollari
Perché i ricercatori di Cambridge Quentin Stafford-Fraser e Paul Jardetzky collegarono una videocamera a una caffettiera nel 1991?;Per permettere ai colleghi di controllare dallo schermo se la caffettiera fosse piena prima di scendere le scale
Quando quella videocamera puntata sulla caffettiera fu collegata a Internet diventando la prima webcam della storia raggiungibile da tutto il mondo?;Nel novembre 1993
Cosa scoprì l'ingegnere Bill Cheswick arrivando ai Bell Labs nel dicembre 1987?;Un sistema costruito da un collega per proteggere la rete interna facendo passare ogni comunicazione con Internet attraverso un computer dedicato
Cosa pubblicarono Cheswick e Bellovin nel 1994?;Il primo libro dedicato interamente al firewall diventato per anni il testo di riferimento del settore
Chi lanciò Skype il 29 agosto 2003?;Niklas Zennström e Janus Friis unendo chiamate vocali VoIP e messaggistica istantanea con tecnologia peer-to-peer
A quanto fu venduto Skype a Microsoft nel 2011?;8.5 miliardi di dollari
Cosa annunciò Microsoft nel maggio 2025 riguardo a Skype?;La chiusura definitiva del servizio dopo oltre vent'anni di attività a favore di altri strumenti di comunicazione
