Perché un'applicazione che corregge un testo e un sistema che seleziona candidati al lavoro comportano rischi diversi secondo l'AI Act pur usando la stessa tecnologia?;Perché la prima non decide sulla vita salute o diritti della persona mentre la seconda può danneggiare concretamente una persona in caso di errore o pregiudizio dell'algoritmo
Perché i sistemi di riconoscimento biometrico rappresentano un esempio utile per capire perché l'AI Act fosse necessario?;Perché il problema nasce quando un sistema automatico identifica erroneamente una persona o quando una tecnologia invasiva viene utilizzata senza garanzie adeguate incidendo sui diritti fondamentali
Come si può paragonare l'AI Act al codice della strada?;Come il codice della strada non vieta le automobili ma stabilisce regole diverse a seconda della situazione l'AI Act non vieta l'intelligenza artificiale ma stabilisce regole proporzionate al rischio
Come cambia il livello di rischio tra un'app che consiglia un film e un chatbot che conversa senza rivelare se è una persona o una macchina?;Il primo caso comporta un rischio molto basso mentre il secondo richiede obblighi di trasparenza perché la persona dovrebbe poter sapere con chi sta interagendo
Come si può paragonare la classificazione dei livelli di rischio dell'AI Act ai semafori di una strada?;Come il verde permette di procedere con poche limitazioni il giallo richiede attenzione e il rosso impone di fermarsi l'AI Act stabilisce quanto si può procedere liberamente e quando servono precauzioni
Perché è impreciso dire semplicemente che il social credit system cinese assegna un punteggio universale a ogni cittadino secondo il modulo?;Perché non esiste un unico sistema nazionale di AI con un punteggio universale ma diversi programmi e meccanismi di valutazione sviluppati in contesti differenti
Che posizione ha assunto l'AI Act riguardo al social scoring secondo il modulo?;Ha stabilito che determinate forme di social scoring sono considerate inaccettabili nell'Unione Europea
Come si può paragonare il divieto di social scoring alla differenza tra un registro scolastico e un punteggio personale complessivo di uno studente?;Come un registro che serve a sapere se uno studente è presente o ha consegnato un compito è legittimo mentre costruire un punteggio che raccoglie ogni comportamento per decidere che persona è e quali opportunità merita non lo è
Perché un errore in un sistema di AI usato per selezionare candidati al lavoro è più grave rispetto a un errore in un sistema che suggerisce un film secondo il modulo?;Perché nel primo caso una persona può essere esclusa da un'opportunità professionale mentre nel secondo caso al massimo si vedrà un film che non piace
Cosa dovrebbe poter dimostrare un'azienda che utilizza un sistema ad alto rischio per selezionare candidati invece di dire semplicemente che lo ha deciso l'algoritmo?;Che il sistema è stato valutato controllato e utilizzato nel rispetto delle regole mantenendo un'adeguata supervisione umana
Che cos'era il sistema SyRI utilizzato nei Paesi Bassi?;Un sistema che combinava informazioni provenienti da diverse amministrazioni pubbliche per individuare persone considerate potenzialmente a rischio di frode nel welfare
Cosa stabilì un tribunale olandese nel 2020 riguardo al sistema SyRI?;Che il suo utilizzo violava il diritto alla vita privata garantito dall'articolo 8 della Convenzione europea dei diritti dell'uomo anche perché non offriva garanzie sufficienti di trasparenza e controllo
Perché il caso SyRI resta importante per comprendere la logica dell'AI Act anche se è precedente alla normativa?;Perché mostra che quando un sistema automatizzato viene utilizzato dalle istituzioni per decisioni o controlli che incidono sulla vita delle persone trasparenza proporzionalità e garanzie diventano essenziali
Come si può paragonare un sistema di AI ad alto rischio a uno strumento diagnostico utilizzato da un medico?;Come il medico non può dire semplicemente che la macchina ha deciso ma deve comprendere valutare nel contesto e correggere o rifiutare la conclusione un sistema ad alto rischio può assistere l'essere umano ma non deve trasformarsi in un'autorità incontestabile
Cosa promuoveva l'AI Pact avviato dall'Unione Europea nel 2024?;Un'iniziativa volontaria per incoraggiare le organizzazioni ad anticipare alcuni comportamenti richiesti dall'AI Act come definire una strategia interna sull'AI e promuovere l'AI literacy prima della piena applicazione delle disposizioni
Come si può paragonare la gestione di un sistema di AI conforme all'AI Act alla sicurezza di un aereo?;Come un aereo richiede controlli procedure manutenzione piloti preparati e persone capaci di intervenire un sistema di AI sofisticato senza controlli documentazione sicurezza e competenze umane non garantisce un utilizzo sicuro
Cosa accadde nel caso Air Canada riguardo al chatbot dell'azienda?;Il chatbot fornì a un passeggero informazioni errate sulle condizioni per ottenere un rimborso e nel 2024 un tribunale canadese stabilì che l'azienda non poteva sottrarsi alla responsabilità sostenendo che fosse colpa del chatbot
Perché il caso Air Canada è rilevante anche se non riguarda direttamente l'AI Act europeo?;Perché rappresenta il principio che l'AI Act rende sempre più centrale ovvero che un'organizzazione non può scaricare le proprie responsabilità sulla tecnologia che utilizza
Come si può paragonare l'intelligenza artificiale a un navigatore satellitare in relazione alla responsabilità delle decisioni?;Come il conducente resta responsabile anche se il navigatore suggerisce una strada chiusa l'AI può essere uno strumento di supporto ma non deve diventare un alibi per rinunciare al giudizio umano
Cosa dovrebbe fare una persona che riceve da un sistema generativo di AI la bozza di una relazione da scrivere?;Non copiare semplicemente il testo ma controllare le informazioni verificare le fonti correggere gli errori e decidere quali parti utilizzare mantenendo la responsabilità del risultato
