Cosa permettono di fare i comandi copia e incolla?;Duplicare un contenuto da un punto all'altro senza doverlo riscrivere manualmente
Cosa deve fare Marco prima di poter copiare un testo?;Selezionarlo passando il puntatore del mouse sopra di esso tenendo premuto il tasto sinistro
Quali sono le tre modalità per copiare un testo in Word?;Con il mouse tramite il menu con la tastiera tramite scorciatoie e dal menu nella scheda Home
Cosa fa la scorciatoia CTRL+C?;Copia il testo selezionato
Cosa fa la scorciatoia CTRL+X?;Taglia il testo cioè lo copia e rimuove l'originale
Cosa fa la scorciatoia CTRL+V?;Incolla il contenuto copiato
Cosa sono gli appunti (clipboard)?;Una piccola area di memoria temporanea che conserva l'ultimo contenuto copiato pronto per essere incollato
Cos'è il testo riempitivo in Word?;Un testo generato automaticamente privo di significato reale usato per fare pratica con l'impaginazione
Quale comando genera testo riempitivo in Word?;Il comando =lorem() oppure =rand() seguito da INVIO
Cos'è lo scroll?;Lo scorrimento verticale o orizzontale della pagina usato per muoversi nel documento
Cos'è lo zoom in Word?;Uno strumento che permette di ingrandire o rimpicciolire ciò che si vede a schermo senza cambiare le dimensioni reali del testo
Dove si trova lo zoom in Word?;Nella barra di stato in basso o nella scheda Visualizza
Cos'è il righello in Word?;Uno strumento attivabile da Visualizza che mostra le misure esatte della pagina e dei margini
Cosa mostra la barra di stato?;Il numero di pagine il conteggio delle parole la lingua del documento e il livello di zoom attuale
Cosa sono i margini di una pagina?;Lo spazio bianco che circonda il testo su ciascun lato della pagina e delimita l'area in cui è possibile scrivere
Da dove si gestiscono i margini in Word?;Dalla scheda Layout Imposta pagina Margini
Quali sono le impostazioni predefinite dei margini in Word?;Normali Stretti e Larghi
Cosa significa salvare un documento?;Trasferire il suo contenuto dalla memoria temporanea del computer a una memoria di massa
Cosa fa il comando Salva?;Aggiorna il file già esistente con le ultime modifiche sovrascrivendo la versione precedente
Cosa fa il comando Salva con nome?;Crea un file nuovo con un nome o percorso diverso lasciando intatto l'originale
Cos'è la serializzazione?;Il processo che trasforma la struttura viva del documento nella RAM in una sequenza ordinata di dati scritta su disco
Cos'è la deserializzazione?;Il procedimento inverso alla serializzazione che avviene quando si riapre un file
Qual è la differenza tra Word e il documento?;Word è il programma con cui si scrive mentre il documento è il file cioè il contenuto vero e proprio
Cosa significa chiudere un documento?;Terminarne la visualizzazione e la modifica nel programma
Cosa significa riaprire un documento?;Recuperarlo dalla memoria di massa in cui è stato salvato ritrovandolo come lo si era lasciato
Quali sono i modi per riaprire un documento in Word?;L'elenco dei file recenti la ricerca nel file system oppure il doppio clic sul file
