Cos'è l'intelligenza artificiale (AI)?;L'insieme di tecniche e sistemi informatici che permettono alle macchine di svolgere compiti che richiedono capacità associate all'intelligenza umana
Cosa comprende l'AI tradizionale?;Sistemi progettati per analizzare dati riconoscere schemi classificare informazioni fare previsioni o prendere decisioni
Cosa comprende l'AI generativa?;Sistemi capaci di generare nuovi contenuti come testi immagini audio video o codice
Su cosa si basa l'AI generativa per generare un contenuto?;Sulle istruzioni ricevute e su ciò che il modello ha appreso durante l'addestramento
Cosa permette di fare l'AI tradizionale?;Analizzare riconoscere classificare e prevedere
Cosa permette di fare l'AI generativa?;Generare nuovi contenuti
Attraverso cosa può avvenire l'interazione con un sistema di AI generativa?;Attraverso il linguaggio naturale cioè una normale richiesta scritta o parlata
Cos'è l'AI nella vita quotidiana?;L'utilizzo di sistemi di intelligenza artificiale all'interno di applicazioni dispositivi e servizi usati normalmente
Per quali attività può essere impiegata l'AI nella vita quotidiana?;Riconoscere immagini e voce suggerire contenuti prevedere comportamenti personalizzare servizi individuare anomalie tradurre testi e migliorare fotografie
Un semplice programma basato su regole fisse è sempre intelligenza artificiale?;No non diventa automaticamente intelligenza artificiale
Quali sono le opportunità dell'AI?;I vantaggi che i sistemi di AI possono offrire come automazione analisi personalizzazione creatività e supporto allo studio e al lavoro
Quali sono i limiti dell'AI?;Le condizioni che possono rendere i risultati incompleti errati distorti o inadatti a una situazione
Come deve essere considerata l'AI secondo il modulo?;Uno strumento da utilizzare con consapevolezza non una fonte automaticamente corretta
Come vengono chiamati gli errori dell'AI generativa che producono informazioni false in modo convincente?;Allucinazioni
Cosa sono i bias nell'AI?;Distorsioni presenti nei dati o nei processi utilizzati per sviluppare e utilizzare il sistema
Quali questioni bisogna considerare prima di inserire informazioni personali in uno strumento di AI?;Come vengono trattate le informazioni e quali condizioni si applicano riguardo alla privacy
Un risultato scritto bene dall'AI è per questo automaticamente vero?;No un risultato non diventa vero soltanto perché è scritto bene
Cosa deve fare una persona che usa l'AI secondo il modulo?;Mantenere il controllo sulle decisioni finali verificando ciò che l'AI produce
Per quali attività nel mondo del lavoro può aiutare l'AI?;Automatizzare attività ripetitive analizzare grandi quantità di dati e supportare alcuni processi decisionali
Quali problemi possono riguardare l'uso dell'AI oltre a bias e allucinazioni?;Problemi legati al copyright alla sicurezza alla trasparenza e alla responsabilità
