Come entrarono gli aggressori nei sistemi di Target nel 2013?;Rubando le credenziali di rete di un fornitore esterno di manutenzione tramite un attacco di phishing
Quanti numeri di carte di pagamento furono sottratti nella violazione Target del 2013?;Circa 40 milioni
Cosa mostra il caso Target?;Che la vulnerabilità di un'intera rete può dipendere dall'accesso concesso a un fornitore apparentemente poco rilevante
Come avvenne la violazione dei dati di Capital One nel luglio 2019?;Un'ex dipendente sfruttò una configurazione errata di un Web Application Firewall per ottenere credenziali temporanee di accesso
Quanti clienti furono coinvolti nella violazione Capital One del 2019?;Oltre 100 milioni
Come violarono gli aggressori la rete TJX Companies tra il 2005 e il 2006?;Sfruttando il protocollo WEP di una rete Wi-Fi di un punto vendita usando un'antenna direzionale dall'esterno del negozio
Quante carte di pagamento furono coinvolte nella violazione TJX?;Oltre 45 milioni
Cosa emerse riguardo alla violazione LinkedIn avvenuta nel 2012?;Che gli aggressori pubblicarono un elenco di password cifrate e solo nel 2016 emerse che erano stati coinvolti oltre 100 milioni di account
Perché le password di LinkedIn erano vulnerabili?;Perché erano cifrate con l'algoritmo SHA-1 ormai debole e privo di un sale crittografico
Cosa decise Google nel 2017 riguardo all'autenticazione dei propri dipendenti?;Di richiedere a tutti i dipendenti di abbandonare i codici di verifica a due fattori tradizionali in favore di chiavi di sicurezza fisiche
Con quale nome commerciale Google rese disponibili al pubblico le proprie chiavi di sicurezza fisiche nel 2018?;Titan
Come avvenne la violazione di LastPass nell'agosto 2022?;In due fasi un aggressore accedette prima all'ambiente di sviluppo e poi tramite un keylogger alle credenziali di un dipendente con privilegi elevati
Cosa determinò il rischio effettivo per gli utenti coinvolti nella violazione LastPass?;La robustezza della propria master password personale
