Che cos'è la collaborazione online?;La possibilità che più persone lavorino insieme sulla stessa risorsa digitale attraverso Internet invece di scambiarsi copie separate da unire a mano
Qual è il limite del sistema tradizionale di condividere un file per email?;Si rompe non appena due persone lavorano sulla stessa cosa quasi nello stesso momento creando versioni diverse
Cosa cambia davvero con la collaborazione online rispetto all'invio di copie via email?;Non si condivide più una copia del file ma il file stesso quindi esiste una sola versione che tutti guardano
In quali due livelli si dividono gli strumenti che rendono possibile la collaborazione online?;I servizi che lavorano sotto il cofano come cloud computing e tecnologie mobili e gli strumenti veri e propri usati ogni giorno
Quali sono i principali strumenti di collaborazione online?;App di produttività online media sociali calendari online riunioni online e ambienti di apprendimento online
Quali sono le quattro caratteristiche condivise dagli strumenti di collaborazione online?;Accesso a più utenti contemporaneamente aggiornamento in tempo reale funzionamento su scala globale e accessi simultanei senza bloccarsi a vicenda
Cosa significa accesso concorrente o simultaneo in uno strumento di collaborazione online?;Che due persone possono scrivere nello stesso paragrafo nello stesso momento senza che nessuna delle due modifiche vada persa
Quali sono i principali vantaggi della collaborazione online?;Condividere facilmente file e calendari ridurre le spese di viaggio comunicare in modo più semplice migliorare il lavoro di squadra e ottenere un accesso realmente globale
Perché ridurre le spese di viaggio è un vantaggio della collaborazione online?;Perché una riunione con un fornitore lontano può durare pochi minuti in videochiamata invece di un'intera giornata di trasferta
Quali sono i principali rischi della collaborazione online?;L'accesso non autorizzato un controllo delle versioni poco chiaro le minacce da malware o furto di dati e le interruzioni del servizio da parte del fornitore
Cosa riguarda il rischio di accesso non autorizzato nella collaborazione online?;Riguarda chiunque riesca a entrare in un documento calendario o riunione senza essere stato davvero invitato
Che cos'è il diritto d'autore o copyright applicato ai contenuti condivisi online?;Protegge i contenuti creati da altri come fotografie testi video e illustrazioni e ne regola l'utilizzo anche se facilmente reperibili online
Che cos'è una licenza Creative Commons?;Un modello che permette a un autore di concedere in anticipo alcuni permessi d'uso a patto che venga rispettata una condizione precisa
