Cosa sono i social media?;Piattaforme digitali che permettono agli utenti di creare contenuti condividerli e interagire con altre persone attraverso messaggi immagini video e dirette
Cos'è l'oversharing?;La tendenza a condividere online una quantità eccessiva di informazioni personali che sommate tra loro possono rivelare molto più di quanto si immagina
Cos'è il furto di identità?;Il reato in cui una persona utilizza dati personali di un'altra per spacciarsi per lei ottenere vantaggi illeciti o commettere truffe
Cos'è l'identità digitale?;L'insieme delle informazioni che ci identificano nel mondo online come nome fotografie account indirizzi email e credenziali
Cos'è un account compromesso?;Un account al quale una persona non autorizzata è riuscita ad accedere assumendone in tutto o in parte il controllo
Cos'è la reputazione digitale?;L'immagine che gli altri si costruiscono su di noi attraverso tutto ciò che compare sul web
Quali sono alcune cause comuni della compromissione di un account?;Una password troppo debole la stessa password riutilizzata su più servizi un attacco di phishing un malware o una violazione dei dati di un sito
Quali sono alcuni segnali di allarme che indicano un account compromesso?;Notifiche di accesso da dispositivi sconosciuti modifiche non ricordate messaggi inviati a propria insaputa o richieste di autenticazione non avviate
Quali azioni bisogna compiere se si sospetta un account compromesso?;Cambiare subito la password disconnettere le sessioni aperte verificare i dispositivi collegati attivare l'autenticazione a più fattori e informare i propri contatti
Quali misure aiutano a ridurre il rischio di furto di identità?;Limitare le informazioni pubbliche usare password robuste e uniche attivare l'autenticazione a più fattori e verificare l'identità di chi contatta con richieste insolite
Cosa significa avere una buona reputazione digitale?;Utilizzare il web con responsabilità rispetto e consapevolezza e non necessariamente mostrare una vita perfetta
Cosa significa sicurezza sui social network secondo il modulo?;Proteggere dati identità e reputazione attraverso comportamenti responsabili
Quali possono essere le conseguenze del furto di identità?;Perdita di denaro accessi non autorizzati diffusione di contenuti falsi a proprio nome e danni alla reputazione
Cosa può fare un criminale dopo aver ottenuto il controllo di un account compromesso?;Può leggere messaggi privati pubblicare contenuti inviare truffe ai contatti modificare le impostazioni di sicurezza o cambiare password ed email di recupero
Cosa significa curare la propria reputazione digitale secondo il modulo?;Significa anche proteggere la privacy degli altri evitare la diffusione di informazioni false e mantenere un comportamento corretto nelle conversazioni online
