Perché il caso Cambridge Analytica del 2018 è un esempio emblematico sui rischi legati ai dati personali?;Perché mostrò come i dati raccolti tramite una piattaforma digitale potessero essere usati per creare profili degli utenti e influenzarne il comportamento
Con la metafora della biblioteca a cosa vengono paragonati i dati personali?;A tracce che singolarmente dicono poco ma insieme possono costruire un ritratto preciso di una persona
Perché una app meteo che chiede accesso ai contatti e alla fotocamera solleva dubbi sulla privacy?;Perché questi dati non sono necessari per fornire il servizio richiesto e la raccolta dovrebbe avere una finalità precisa
Cosa accadde nel 2023 a diversi enti pubblici e aziende europee in relazione al GDPR?;Ricevettero sanzioni per violazioni come mancata protezione dei dati raccolte non necessarie o gestione poco trasparente del consenso
Con la metafora della cassaforte in banca a cosa viene paragonato il GDPR?;Al bisogno di sapere chi può accedere ai propri dati quando e perché così come si vuole sapere chi può aprire una cassaforte
Quale esempio mostra che un dato raccolto per uno scopo non può essere usato automaticamente per un altro?;Una palestra che raccoglie l'email per gestire l'iscrizione ma poi la usa per inviare pubblicità di aziende sconosciute
Come illustra l'esempio delle scarpe da running il funzionamento del tracciamento pubblicitario?;Un utente che cerca scarpe da running inizia a vedere annunci di scarpe sportive su altri siti grazie a sistemi che collegano le sue visite
Con la metafora del braccialetto in biblioteca a cosa vengono paragonati i cookie?;A un dispositivo che ricorda i libri consultati le sezioni visitate e il tempo trascorso e che se riconosciuto altrove rivelerebbe le abitudini di una persona
Come può la profilazione influenzare l'esposizione ai contenuti politici di una persona?;Mostrando sempre più contenuti simili a quelli già consultati e riducendo la comparsa di opinioni di orientamento diverso
Quali piattaforme vengono citate come esempio reale di utilizzo della profilazione?;Netflix e Amazon che analizzano ciò che si guarda cerca o acquista per proporre contenuti o prodotti pertinenti
Con la metafora del bibliotecario invisibile a cosa viene paragonata la profilazione?;A qualcuno che osserva ogni scelta e finisce per guidare l'utente sempre verso ciò che pensa gli piacerà anziché lasciarlo scegliere liberamente
Quale esempio illustra il diritto di accesso?;Richiedere a un social network l'elenco dei dati che conserva sul proprio account
Quale esempio illustra il diritto di rettifica?;Correggere un numero di telefono o una data di nascita errati nel proprio profilo
Quale esempio illustra il diritto alla cancellazione?;Chiedere la cancellazione del proprio account da un sito che non si utilizza più
Quale esempio illustra il diritto alla portabilità?;Esportare le proprie foto o i propri contatti da una piattaforma per trasferirli a un'altra
Quale esempio illustra il diritto di opposizione?;Opporsi all'utilizzo dei propri dati per ricevere pubblicità personalizzata
Quale esempio illustra il diritto alla limitazione del trattamento?;Chiedere di bloccare l'uso dei propri dati mentre viene verificata la correttezza delle informazioni che riguardano la persona
Con la metafora della città a cosa vengono paragonati i diritti digitali?;Alle chiavi che permettono di entrare correggere spostare o distruggere i registri che ogni edificio conserva su una persona
Perché la crittografia end-to-end è al centro del dibattito sul Chat Control?;Perché protegge conversazioni personali dati sanitari e informazioni finanziarie e i controlli automatici sui messaggi potrebbero richiedere di analizzare comunicazioni private
Cosa illustra l'esempio della foto inviata al pediatra riguardo al Chat Control?;Come un sistema automatico potrebbe interpretare come sospetta una fotografia inviata per una finalità medica legittima
Cosa illustra lo scenario ipotetico in cui il Chat Control viene esteso al controllo del dissenso politico?;Come un sistema creato per individuare materiale pedopornografico potrebbe in futuro essere aggiornato per controllare anche messaggi critici verso lo Stato tramite il function creep
Con la metafora delle lettere controllate a cosa viene paragonato il Chat Control?;A una città dove ogni lettera inviata viene controllata automaticamente prima di essere consegnata introducendo un controllo nella comunicazione privata
Qual è la domanda centrale del dibattito sul Chat Control secondo il modulo?;Come aumentare la sicurezza senza trasformare uno strumento di protezione in uno strumento di sorveglianza
Che differenza esiste tra dati direttamente identificativi e altri dati personali?;I dati direttamente identificativi come nome e documento identificano subito una persona mentre altri dati come email o posizione GPS diventano personali quando combinati permettono di ricondurli a una persona
Perché secondo il modulo il vero valore di un dato personale non sta solo nell'informazione che contiene?;Perché sta nella possibilità di collegarla ad altre informazioni per ricostruire un profilo preciso della persona
Come cambia il ruolo delle organizzazioni secondo il principio culturale introdotto dal GDPR?;Le organizzazioni non sono più proprietarie dei dati ma custodi temporanee di informazioni che appartengono alle persone
Qual è la differenza pratica tra un cookie di prima parte e uno di terza parte?;Il cookie di prima parte è creato dal sito visitato per farlo funzionare mentre quello di terza parte è creato da servizi esterni e può seguire l'utente su più siti diversi
Cosa può fare un utente dopo aver chiuso un account su un social network secondo l'esempio reale del modulo?;Può richiedere la cancellazione dei propri dati personali richiedere una copia delle informazioni conservate o trasferirle a un altro servizio
