Che cos'è il malware?;Qualunque programma progettato per danneggiare spiare o prendere il controllo di un dispositivo installato senza un consenso realmente consapevole
Che cos'è un trojan?;Un programma che si presenta come qualcosa di utile ma nasconde al suo interno una funzione dannosa
Che cos'è un rootkit?;Un insieme di strumenti pensati per ottenere e mantenere privilegi di amministratore su un sistema nascondendosi il più a fondo possibile
Che cos'è una backdoor?;Un accesso nascosto lasciato deliberatamente aperto in un sistema che permette di bypassare i normali controlli di sicurezza
Da dove deriva il nome trojan?;Dal cavallo di Troia
Che cos'è un virus informatico?;Un programma dannoso che si attacca all'interno di altri file o programmi e si diffonde solo quando il file ospite viene eseguito da una persona
Che cos'è un worm?;Un programma capace di replicarsi e diffondersi autonomamente attraverso una rete senza bisogno di un file ospite né di alcuna azione dell'utente
Qual è la differenza principale tra virus e worm?;Il virus ha bisogno di un file ospite e di un'azione umana mentre il worm si diffonde autonomamente attraverso la rete
Che cos'è lo spyware?;Un software che raccoglie di nascosto informazioni sull'attività di chi usa un dispositivo inviandole a terzi senza consenso
Che cos'è l'adware?;Un software che mostra pubblicità indesiderata spesso in modo insistente
Che cos'è un keylogger?;Un software o dispositivo che registra ogni tasto premuto sulla tastiera incluse password e altre informazioni riservate
Che differenza c'è tra keylogger software e keylogger hardware?;Il keylogger software è installato come un programma mentre il keylogger hardware è un dispositivo fisico collegato tra tastiera e computer
Che cos'è il ransomware?;Un malware che cifra i file di un dispositivo rendendoli inaccessibili e chiede un riscatto per restituirne l'accesso
Che cos'è una botnet?;Una rete di dispositivi infettati controllati a distanza e all'insaputa dei proprietari da un'unica regia
Che cos'è un dialer?;Un malware storico che dirottava le connessioni telefoniche di un computer verso numeri a pagamento
Che cos'è un antivirus?;Un programma che rileva blocca ed eventualmente elimina il malware confrontando i file con un archivio di firme conosciute
Che cosa sono le firme in un antivirus?;Sequenze di codice che identificano in modo univoco un malware già conosciuto e catalogato
Perché è importante aggiornare regolarmente il database di un antivirus?;Perché nascono ogni giorno nuove varianti di malware con firme mai viste prima che un antivirus non aggiornato non riesce a riconoscere
Che cos'è una scansione antivirus?;Il processo con cui un antivirus analizza sistematicamente file cartelle o l'intero dispositivo alla ricerca di minacce
Che cos'è la quarantena in un antivirus?;Un'area isolata del sistema in cui un file sospetto viene messo in disparte senza essere cancellato definitivamente
Che cos'è un software obsoleto?;Un programma o sistema operativo che il produttore ha smesso di aggiornare accumulando nel tempo falle di sicurezza mai corrette
Da cosa deriva il termine quarantena?;Dal numero quaranta perché durante le epidemie persone e merci potevano essere isolate per quaranta giorni
