Cosa accadde con l'attacco alla catena di distribuzione SolarWinds scoperto nel dicembre 2020?;Alcuni aggressori inserirono codice dannoso negli aggiornamenti ufficiali del software Orion creando una backdoor chiamata SUNBURST
Per quanto tempo restò dormiente la backdoor SUNBURST prima di essere scoperta nell'attacco SolarWinds?;Da marzo a dicembre 2020 oltre dieci mesi in alcuni casi
Cosa fu il Morris Worm rilasciato il 2 novembre 1988?;Un programma sperimentale che per un errore di programmazione reinfettava ripetutamente gli stessi computer rallentandoli fino a bloccarli
Quanti computer furono colpiti dal Morris Worm nel giro di 24 ore?;Circa 6.000 dei 60.000 computer allora collegati a Internet
Per cosa fu condannato Robert Tappan Morris?;Fu la prima persona condannata negli Stati Uniti in base al Computer Fraud and Abuse Act
Che cos'è Pegasus rivelato nell'inchiesta del luglio 2021?;Uno spyware sviluppato dall'azienda israeliana NSO Group e venduto ufficialmente a governi per finalità di contrasto al terrorismo
Cosa poteva fare Pegasus una volta installato su uno smartphone?;Leggere messaggi ed email consultare rubrica e cronologia delle chiamate tracciare la posizione e attivare da remoto microfono e fotocamera
Cosa accadde a Colonial Pipeline il 7 maggio 2021?;Fu colpita da un attacco ransomware del gruppo DarkSide che costrinse l'azienda a fermare l'intero oleodotto
Quanto pagò Colonial Pipeline di riscatto nell'attacco ransomware del 2021?;Circa 5 milioni di dollari in criptovaluta
Cosa mostra il caso Colonial Pipeline?;Che un attacco puramente digitale può avere conseguenze fisiche dirette sulla vita quotidiana di milioni di persone
Che cos'era Creeper scritto da Bob Thomas nel 1971?;Un programma sperimentale capace di spostarsi autonomamente da un computer all'altro attraverso ARPANET
Che cos'era Reaper?;Il programma scritto per rintracciare e rimuovere Creeper considerato il primo antivirus mai realizzato
Cosa accadde ai sistemi di Starwood violati nel luglio 2014?;Alcuni aggressori vi rimasero senza essere scoperti per oltre quattro anni sfruttando un sistema di prenotazione ormai obsoleto
Quando fu scoperta la violazione dei sistemi Starwood dopo l'acquisizione da parte di Marriott?;L'8 settembre 2018
Quanti clienti furono coinvolti nella violazione dei dati Marriott-Starwood?;Circa 500 milioni di clienti
