Cosa significa selezionare un testo?;Indicare a Word quale porzione di contenuto sarà interessata dal comando successivo
Come si seleziona una singola parola?;Con un doppio clic su di essa
Come si seleziona un intero paragrafo?;Con un triplo clic in un punto qualsiasi al suo interno
Quale scorciatoia seleziona l'intero documento?;CTRL+A
Cos'è la formattazione del carattere?;L'insieme delle modifiche applicate all'aspetto visivo del testo come stile colore dimensione e tipo di carattere
Quale scorciatoia applica il grassetto?;CTRL+G
Quale scorciatoia applica il corsivo?;CTRL+I
Quale scorciatoia applica il sottolineato?;CTRL+U
Cos'è il font o tipo di carattere?;Lo stile grafico con cui vengono disegnate le lettere di un testo
Cosa sono i font serif?;Font che possiedono le grazie cioè i piccoli tratti terminali alle estremità delle lettere
Cosa sono i font sans serif?;Font senza grazie con tratti puliti e uniformi
In cosa si misura la dimensione di un font?;In punti tipografici (pt)
Cos'è l'allineamento di un paragrafo?;Il modo in cui le righe si dispongono rispetto ai margini della pagina
Quale scorciatoia allinea il testo a sinistra?;CTRL+L
Quale scorciatoia centra il testo?;CTRL+E
Quale scorciatoia allinea il testo a destra?;CTRL+R
Quale scorciatoia giustifica il testo?;CTRL+J
Cos'è un file modello (.dotx)?;Un documento speciale che contiene regole di formattazione preimpostate pronte per essere riutilizzate
Qual è la differenza tra un documento (.docx) e un modello (.dotx)?;Il documento contiene il contenuto mentre il modello contiene le regole su come quel contenuto dovrà presentarsi
Cos'è l'interlinea?;Lo spazio verticale tra le righe di uno stesso paragrafo
Cos'è la spaziatura?;Lo spazio aggiuntivo prima o dopo un intero paragrafo
Quale scorciatoia inserisce un'interruzione di riga senza aprire un nuovo paragrafo?;SHIFT+INVIO
Cos'è uno stile in Word?;Un pacchetto di formattazioni predefinite che si può applicare a un testo con un solo clic
Cos'è il pilcrow?;Il simbolo che mostra a schermo i segni di formattazione normalmente invisibili come fine paragrafo spazi e tabulazioni
Quale scorciatoia attiva il pilcrow?;CTRL+SHIFT+8
Cosa sono le tabulazioni?;Punti di arresto predefiniti lungo la riga richiamabili con il tasto TAB per disporre il testo in colonne ordinate
Quali sono i quattro tipi di tabulazione in Word?;Sinistra centrale destra e decimale
Cosa fa la tabulazione decimale?;Allinea le cifre sulla virgola o sul punto decimale
