Quale problema dovette affrontare l'Ufficio del Censimento degli Stati Uniti nel 1890?;Contare a mano i dati di oltre 62 milioni di abitanti avrebbe richiesto quasi tredici anni di lavoro
Chi risolse il problema del censimento del 1890 con un sistema di schede perforate?;L'ingegnere statunitense Herman Hollerith
Come funzionava la macchina ordinatrice ideata da Hollerith per il censimento del 1890?;Una cassa di legno con ventisei scomparti che si apriva automaticamente in base ai fori letti su ogni scheda smistandola nello scomparto corretto
In quanto tempo fu completato il censimento del 1890 grazie al sistema di Hollerith?;In circa sei mesi anziché anni
In quale azienda si trasformò decenni dopo la società fondata da Hollerith?;IBM
Nella metafora dell'ufficio postale a cosa vengono paragonati ordinare e filtrare un elenco?;A un ufficio di smistamento dove ordinare dispone le lettere per codice postale e filtrare mette da parte solo quelle per una città precisa
Dove e quando iniziò a essere sviluppato il sistema DIALOG per interrogare database bibliografici?;Nel 1966 presso i laboratori di ricerca Lockheed a Palo Alto in California
Chi guidò il gruppo che sviluppò DIALOG?;L'ingegnere Roger K. Summit
Da quale anno DIALOG fu offerto commercialmente al pubblico?;Dal 1972
Su quali operatori si basava il cuore del sistema DIALOG?;Sugli operatori booleani E O e NON
Di quanti anni DIALOG precedette i motori di ricerca del Web come li conosciamo oggi?;Di oltre vent'anni
Nella metafora del controllo all'ingresso di un locale a cosa viene paragonato l'operatore E?;A dover mostrare sia un documento d'identità sia il biglietto per poter entrare
Nella metafora dello sconto a cosa viene paragonato l'operatore O?;A uno sconto riservato a chi è studente oppure ha più di sessantacinque anni dove basta soddisfare una delle due condizioni
Con quale nome fu introdotta nel 2003 la funzione da cui discendono le attuali tabelle di Excel?;Elenchi
In quale anno la funzione Elenchi fu trasformata e rinominata Tabelle?;Nel 2007
Cosa introdusse Microsoft insieme alle Tabelle nel 2007 per scrivere le formule in modo diverso?;Il riferimento strutturato che fa riferimento al nome della tabella e della colonna invece che a un intervallo come B2:B4
Nella metafora della scaffalatura a cosa viene paragonata una tabella di Excel rispetto a una di Word?;A una scaffalatura componibile ed elastica che si allunga da sola invece di una scaffalatura fissa da smontare e rimontare
In quale versione di Excel comparve per la prima volta la formattazione condizionale?;In Excel 97
Come funzionava inizialmente la formattazione condizionale prima del suo rinnovamento?;Come uno strumento semplice gestito da un'unica finestra di dialogo per evidenziare valori superiori inferiori o compresi in un intervallo
Cosa fu aggiunto alla formattazione condizionale con il rinnovamento di Excel 2007?;Barre di dati scale di colore set di icone e la possibilità di applicare decine di regole diverse
Nella metafora della spia della benzina a cosa viene paragonata la formattazione condizionale?;Alla spia che si accende da sola quando il livello del serbatoio scende sotto una soglia senza bisogno che qualcuno la controlli
Chi pubblicò nel 1854 il trattato che applicò per la prima volta l'algebra al ragionamento logico?;Il matematico britannico George Boole
Dove insegnava George Boole quando pubblicò il proprio trattato sulla logica?;Al Queen's College di Cork in Irlanda
Come propose Boole di rappresentare ogni affermazione nella propria algebra della logica?;Con uno tra due soli valori vero o falso ovvero 1 o 0
Come fu accolto inizialmente il lavoro di Boole sulla logica?;Come un contributo di interesse puramente filosofico e matematico
Cosa sarebbe diventata un secolo dopo la morte di Boole la sua algebra della logica?;Il principio di funzionamento di ogni circuito elettronico e di ogni computer inclusa la funzione SE di Excel
Nella metafora del bivio a cosa viene paragonata la funzione SE?;A un bivio sulla strada con un cartello che indica una condizione come se piove gira a sinistra altrimenti prosegui dritto
Per cosa è nota soprattutto Florence Nightingale oltre al proprio lavoro come infermiera?;Per il proprio lavoro come statistica durante la guerra di Crimea
Cosa scoprì Florence Nightingale sulle cause di morte dei soldati britannici durante la guerra di Crimea?;Che la maggioranza non era morta in battaglia ma per malattie infettive prevenibili con migliori condizioni igieniche
Come si chiama il grafico circolare pubblicato da Florence Nightingale nel 1858?;Coxcomb o diagramma a rosa
Cosa rendeva visibile il grafico coxcomb di Florence Nightingale attraverso i colori degli spicchi?;Che le morti per malattia in blu superavano quelle per ferite di guerra in rosso o altre cause in nero
Quale effetto ebbe il grafico di Florence Nightingale sul governo britannico?;Contribuì in modo determinante a ottenere le riforme sanitarie dell'esercito che le sole tabelle numeriche non erano riuscite a imporre
Nella metafora della mappa a cosa viene paragonato un grafico rispetto a una tabella di numeri?;A una strada vista su una mappa colta con un solo sguardo invece di un elenco di indicazioni lette ad alta voce una dopo l'altra
