Quali sono i principali componenti di un computer?;La scheda madre la CPU la RAM la ROM le memorie di massa e i dispositivi di input/output
Cosa significa l'acronimo MB riferito alla scheda madre?;Motherboard
Cos'è la scheda madre?;Il grande circuito stampato a cui tutti gli altri componenti si collegano fisicamente
Cosa significa l'acronimo RAM?;Random Access Memory
Cos'è la RAM?;La memoria veloce e temporanea in cui vengono caricati i programmi mentre li si usa
Cosa significa l'acronimo ROM?;Read-Only Memory
Cos'è la ROM?;La memoria permanente che contiene le istruzioni base per l'avvio
A cosa servono le memorie di massa?;A conservare i dati anche a computer spento
Quali sono esempi di memorie di massa?;HDD e SSD
Perché nessun componente da solo fa funzionare un computer?;Perché è la loro collaborazione coordinata attraverso la scheda madre a rendere possibile ogni operazione
Cosa significa l'acronimo CPU?;Central Processing Unit cioè Unità Centrale di Elaborazione
Cos'è la CPU secondo la sua definizione?;Il componente che elabora decide ed esegue le istruzioni del computer paragonabile al suo cervello
Qual è la sequenza base che segue ogni comando dato al computer?;Un input arriva la CPU lo riceve la CPU lo elabora e infine viene prodotto un output
Cos'è una CPU multicore?;Un processore che contiene al proprio interno più unità di elaborazione chiamate core capaci di lavorare in parallelo
Cosa sono i core in una CPU multicore?;Le singole unità di elaborazione che lavorano in parallelo all'interno del processore
Cosa può fare un processore con un solo core rispetto a uno con più core?;Può gestire davvero una sola cosa alla volta per quanto velocemente passi da una all'altra
Cosa indica l'unità di misura GHz riferita a una CPU?;La velocità della CPU cioè quante operazioni elementari esegue ogni secondo
A quante operazioni elementari corrisponde circa un GHz?;A circa un miliardo di operazioni al secondo
Cosa cambia in una CPU quando aumenta la sua velocità in GHz?;Non cambia il tipo di operazioni che esegue ma cambia quante ne completa in un secondo
Cos'è un byte?;Un gruppo di 8 bit
Quanti bit corrispondono a 1 byte?;8 bit
Quanti byte corrispondono a 1 KB?;1024 byte
Quanti KB corrispondono a 1 MB?;1024 KB
Quanti MB corrispondono a 1 GB?;1024 MB
Quanti GB corrispondono a 1 TB?;1024 GB
Qual è l'ordine di grandezza tipico misurato in KB?;Un breve testo
Qual è l'ordine di grandezza tipico misurato in MB?;Una foto o un brano musicale
Qual è l'ordine di grandezza tipico misurato in GB?;Un'app o un video
Qual è l'ordine di grandezza tipico misurato in TB?;Archivi molto grandi
Quanti byte occupa la parola CIAO in un file di testo puro?;4 byte uno per ogni lettera
