Cos'è il cyberbullismo?;Una forma di comportamento aggressivo e intenzionale realizzato attraverso strumenti e servizi digitali per danneggiare umiliare minacciare o isolare un'altra persona
Attraverso quali strumenti può essere realizzato il cyberbullismo?;Smartphone social network chat piattaforme online e videogiochi con funzioni sociali
Quando il cyberbullismo diventa particolarmente grave?;Quando le azioni offensive vengono ripetute condivise amplificate o rese visibili a molte persone
Cosa definisce la Legge 71/2017 riguardo al cyberbullismo?;Una serie di condotte di particolare gravità commesse attraverso strumenti telematici come pressioni molestie ricatti e diffamazione
Ogni commento sgradevole pubblicato online è automaticamente cyberbullismo?;No bisogna valutare intenzione frequenza e conseguenze della situazione nel suo insieme
Cos'è il bullismo?;Un comportamento aggressivo intenzionale e generalmente ripetuto caratterizzato da uno squilibrio di potere tra chi agisce e chi subisce
Qual è la differenza tra bullismo e cyberbullismo riguardo allo spazio?;Il bullismo è legato a determinati luoghi mentre il cyberbullismo può raggiungere la vittima quasi ovunque
Qual è la differenza tra bullismo e cyberbullismo riguardo al pubblico?;Un episodio di bullismo è visto da chi è presente mentre un contenuto online può essere condiviso con molte persone in poco tempo
Qual è la differenza tra bullismo e cyberbullismo riguardo alla permanenza?;Un'offesa pronunciata può essere dimenticata mentre un contenuto online può essere salvato condiviso e ripubblicato
Cosa sono le forme di cyberbullismo?;I diversi modi attraverso cui una persona può essere aggredita umiliata minacciata esclusa o danneggiata con strumenti digitali
Cos'è la molestia nel contesto del cyberbullismo?;L'invio ripetuto di messaggi offensivi provocatori o intimidatori
Cos'è la denigrazione?;Diffondere contenuti informazioni o affermazioni finalizzati a danneggiare l'immagine di una persona
Cos'è la diffusione non consensuale di contenuti?;La condivisione di fotografie video o informazioni personali senza il consenso della persona interessata
Cos'è l'esclusione intenzionale nel cyberbullismo?;L'estromissione deliberata di una persona da una chat un gruppo online o un'attività digitale
Cos'è l'impersonificazione nel cyberbullismo?;L'utilizzo dell'identità digitale di un'altra persona per pubblicare contenuti o compiere azioni che ne danneggiano la reputazione
Chi è la vittima nel cyberbullismo?;La persona che subisce comportamenti offensivi intimidatori umilianti o di esclusione attraverso strumenti digitali
Chi sono gli spettatori nel cyberbullismo?;Le persone che assistono a una situazione di cyberbullismo per esempio leggendo un messaggio o visualizzando un contenuto
Quali ruoli possono assumere gli spettatori?;Possono sostenere l'aggressore rimanere passivi oppure intervenire a favore della vittima
Cos'è l'ostracismo sociale?;L'esclusione o l'emarginazione intenzionale di una persona da un gruppo
La vittima è responsabile degli insulti o delle aggressioni che riceve?;No la responsabilità non ricade mai sulla vittima
Cos'è il bystander attivo?;Lo spettatore che riconosce una situazione problematica e sceglie consapevolmente un comportamento per ridurre il danno o favorire l'aiuto
Quali sono i tre tipi principali di comportamento degli spettatori descritti nel modulo?;Spettatore passivo spettatore che sostiene l'aggressore e bystander attivo
Quali sfere possono essere colpite dalle conseguenze del cyberbullismo?;La sfera emotiva psicologica sociale scolastica e familiare
Quali emozioni può provare una persona vittima di cyberbullismo?;Vergogna paura rabbia tristezza impotenza o senso di isolamento
Cosa è consigliato fare quando emerge una situazione di cyberbullismo?;Conservare le prove interrompere la diffusione usare gli strumenti di segnalazione e chiedere aiuto a un adulto di fiducia
Cos'è la prevenzione del cyberbullismo?;L'insieme di comportamenti strumenti educativi e azioni concrete per evitare limitare e contrastare episodi di cyberbullismo
Quali strumenti di sicurezza mettono a disposizione le piattaforme digitali?;Il blocco degli utenti la segnalazione dei contenuti la limitazione dei commenti e la gestione della privacy
Quale domanda è utile porsi prima di pubblicare o inoltrare un contenuto online?;Lo direi anche se questa persona fosse davanti a me
Qual è la legge italiana di riferimento sul cyberbullismo?;La Legge 29 maggio 2017 numero 71 dedicata alla prevenzione e al contrasto del fenomeno del cyberbullismo
Cosa può chiedere un minorenne vittima di cyberbullismo al gestore di un sito o social network?;L'oscuramento la rimozione o il blocco di contenuti ritenuti lesivi
A chi ci si può rivolgere se il gestore della piattaforma non interviene nei tempi previsti dalla legge?;Al Garante per la protezione dei dati personali
Cosa prevede la figura del docente referente per il bullismo e il cyberbullismo?;Favorire attività di prevenzione informazione e collaborazione nella scuola
Cosa ha introdotto la Legge 17 maggio 2024 numero 70?;Un ampliamento del campo di intervento su bullismo e cyberbullismo e un rafforzamento del ruolo delle scuole
