Perché la permanenza dei contenuti online rende il cyberbullismo particolarmente delicato?;Perché un contenuto può continuare a circolare anche dopo essere stato cancellato dal profilo originale
In che modo l'anonimato o la distanza fisica possono influenzare il comportamento di chi aggredisce online?;Possono ridurre la percezione delle conseguenze e favorire comportamenti che non verrebbero messi in atto faccia a faccia
Cosa accadde a Carolina Picchio nel 2013 e quale conseguenza normativa ebbe il suo caso?;Morì suicida dopo una grave forma di violenza online e il caso contribuì all'approvazione della Legge 71/2017
A cosa viene paragonato il cyberbullismo nella metafora della palla di neve?;A una palla che cresce e acquista velocità mentre scende lungo una montagna spinta da chi la condivide
In cosa differisce un contenuto digitale da una palla di neve reale secondo la metafora?;Una palla di neve prima o poi si ferma mentre un contenuto digitale può continuare a circolare molto più a lungo
Perché bullismo e cyberbullismo non vanno considerati due fenomeni completamente separati?;Perché molto spesso si sovrappongono e una situazione può iniziare in un ambiente e continuare nell'altro
Cosa mostrò il caso di Carolina Picchio riguardo alla continuità tra scuola e ambiente digitale?;Che le violenze non rimasero confinate a un singolo momento o luogo e la dimensione digitale le rese pubbliche e persistenti
A cosa viene paragonato il cyberbullismo nella metafora della piazza collegata ad altre piazze?;A una piazza collegata a migliaia di altre piazze attraverso una rete di strade che trasporta rapidamente un evento altrove
Perché non basta spegnere lo smartphone per risolvere una situazione di bullismo iniziata a scuola?;Perché bullismo e cyberbullismo possono intrecciarsi e alimentarsi reciprocamente
Perché le diverse forme di cyberbullismo possono combinarsi tra loro?;Perché un profilo falso una fotografia diffusa e una minaccia possono essere usati insieme nella stessa situazione
Cosa dimostra la creazione di profili falsi usati per impersonare una vittima?;Che l'identità digitale può diventare una rappresentazione della persona agli occhi degli altri con conseguenze sulla reputazione
A cosa viene paragonato il cyberbullismo nella metafora della cassetta degli attrezzi?;A strumenti diversi come un martello o una pinza che possono essere utilizzati per scopi diversi
Perché riconoscere il cyberbullismo richiede di osservare il comportamento nel suo insieme?;Perché non si manifesta sempre con una parola offensiva evidente ma può nascondersi dietro esclusioni o profili falsi
Perché il silenzio del gruppo può contribuire a rafforzare l'isolamento della vittima?;Perché anche senza insulti diretti il messaggio percepito può essere che la persona non è accettata nel gruppo
Qual è la differenza tra non sapere come intervenire e scegliere consapevolmente di non fare nulla?;La prima è dovuta a incertezza o paura mentre la seconda è una scelta consapevole di ignorare l'aggressione
Cosa mostrò il caso di Carolina Picchio riguardo al ruolo di chi assiste alla diffusione di contenuti offensivi?;Che può essere devastante per una vittima sapere che immagini e umiliazioni sono state viste e condivise da altre persone
A cosa vengono paragonati gli spettatori nella metafora della persona caduta in strada?;A una folla che può ridere filmare o restare a guardare ma può anche tendere una mano e cambiare la situazione
Perché l'effetto di un comportamento e l'intenzione con cui viene compiuto non sono sempre la stessa cosa?;Perché anche un'azione come una risata o una condivisione fatta per gioco può aumentare la diffusione e l'esposizione della vittima
Cos'è l'effetto domino nel comportamento degli spettatori online?;Un comportamento iniziale che genera altre reazioni le quali a loro volta modificano ciò che accade dopo
A cosa viene paragonato il ruolo degli spettatori nella metafora del piccolo incendio?;A persone che possono gettare legna sulle fiamme guardare senza fare nulla oppure prendere un estintore
Perché la prevenzione del cyberbullismo non può concentrarsi soltanto sull'aggressore e sulla vittima?;Perché anche chi guarda può contribuire a interrompere o alimentare la diffusione dell'aggressione
Perché la perdita di controllo sulla diffusione dei contenuti può aggravare le conseguenze del cyberbullismo?;Perché la vittima può non sapere più dove si trovi un contenuto o chi lo abbia visto anche dopo averlo cancellato
In che modo anche gli spettatori possono subire conseguenze dal cyberbullismo?;Possono abituarsi alla violenza verbale e considerarla un modo normale o accettabile per ottenere attenzione nel gruppo
Cosa dimostra il caso di Carolina Picchio riguardo alle conseguenze reali delle azioni digitali?;Che un contenuto può essere digitale ma la sofferenza della persona che lo subisce è reale
A cosa viene paragonato il cyberbullismo nella metafora della frase incisa sulla porta di una casa?;A una scritta che anche se cancellata può lasciare una traccia che chi vive nella casa continuerà a ricordare
Perché è importante conservare le prove in caso di cyberbullismo?;Perché possono essere utili per comprendere e segnalare ciò che è accaduto e non vanno cancellate impulsivamente
Cosa prevede la Legge 71/2017 in tema di prevenzione nelle scuole?;Interventi educativi nelle scuole misure per la tutela dei minori e procedure per la rimozione di contenuti lesivi
A cosa viene paragonata la prevenzione del cyberbullismo nella metafora della casa?;A chiudere le porte controllare le finestre e insegnare a chi vive nella casa come comportarsi prima che il problema si presenti
Perché la sicurezza online non consiste soltanto nel sapere quale pulsante premere?;Perché consiste anche nel sapere quando è necessario premerlo e per quale motivo
Esiste un unico reato di cyberbullismo che comprende automaticamente ogni comportamento offensivo online?;No a seconda del comportamento possono entrare in gioco diverse norme giuridiche
Quali norme giuridiche possono entrare in gioco a seconda del comportamento tenuto online?;Minacce molestie diffamazione trattamento illecito di dati personali o diffusione illecita di immagini
Cosa dimostra il percorso che portò all'approvazione della Legge 71/2017 dopo il caso di Carolina Picchio?;Che una tragedia può portare la società a riconoscere un problema sottovalutato e a costruire strumenti migliori per affrontarlo
A cosa viene paragonata la normativa sul cyberbullismo nella metafora della strada?;Al semaforo che previene l'incidente alle regole che stabiliscono i limiti e alle autorità che intervengono quando serve
