Cos'è il sexting?;La creazione l'invio o la ricezione attraverso dispositivi digitali di messaggi fotografie video o altri contenuti a carattere sessuale o intimo
Da quali due parole nasce il termine sexting?;Dall'unione di sex e texting
Il sexting costituisce sempre un reato?;No il punto fondamentale è come vengono creati condivisi e utilizzati i contenuti soprattutto senza consenso
Creare o inviare volontariamente un contenuto intimo autorizza automaticamente la sua diffusione ad altre persone?;No creare o inviare volontariamente un contenuto non significa autorizzarne automaticamente la diffusione
Perché è necessaria un'attenzione particolare quando sono coinvolti minori nel sexting?;Perché la produzione detenzione e diffusione di immagini sessualmente esplicite di minori può avere conseguenze penali molto gravi
Quali fattori possono motivare la condivisione di un contenuto intimo?;Fattori emotivi relazionali e sociali come fiducia affetto curiosità o bisogno di approvazione
Il consenso può nascere dalla paura di perdere una persona o dal senso di colpa?;No il consenso non nasce dalla paura dal senso di colpa o dalla pressione
Di chi è la responsabilità quando un contenuto intimo viene diffuso senza consenso anche se chi lo ha creato ha commesso un'imprudenza?;La responsabilità rimane di chi decide di diffondere quel contenuto senza consenso
Qual è il rischio principale del sexting?;La perdita di controllo sul contenuto una volta che viene condiviso
Quali sono alcuni dei rischi legati al sexting?;Diffusione non autorizzata ricatto furto o compromissione degli account e danno alla reputazione digitale
Cosa significa che un contenuto intimo può diventare virale?;Che può diffondersi molto velocemente e raggiungere un numero elevato di persone
Le conseguenze della diffusione di un contenuto intimo riguardano solo l'aspetto tecnologico?;No riguardano anche vergogna isolamento ansia e sofferenza psicologica della persona coinvolta
Cos'è il revenge porn secondo la definizione più precisa del modulo?;La diffusione non consensuale di immagini o video intimi di una persona
Perché il termine revenge porn è considerato fuorviante?;Perché non è necessario che ci sia una vendetta né che il contenuto sia stato creato per essere pubblicato
Cos'è il sextortion?;Una forma di estorsione in cui una persona minaccia di pubblicare un'immagine intima se la vittima non compie determinate azioni
Quale articolo del Codice penale italiano disciplina la diffusione illecita di immagini intime e da quando è in vigore?;L'articolo 612-ter introdotto nel 2019
Qual è la domanda corretta da porsi riguardo alla diffusione di un'immagine intima secondo il modulo?;Se chi la possedeva aveva il consenso per diffonderla
Quali sfere possono essere colpite dalle conseguenze della diffusione non consensuale di contenuti intimi?;La sfera personale psicologica sociale scolastica o lavorativa e giuridica
La responsabilità della diffusione di un contenuto intimo è della vittima che lo aveva creato o inviato?;No la responsabilità non è mai della vittima
Chi riceve un'immagine intima diffusa senza consenso è obbligato a inoltrarla?;No può interrompere la catena non guardandola non conservandola e non inoltrandola
Cosa significa chiedere aiuto in caso di diffusione di un contenuto intimo?;Coinvolgere tempestivamente una persona di fiducia o un servizio competente per proteggere la vittima e fermare la diffusione
Cosa è consigliato fare se qualcuno minaccia di pubblicare un'immagine intima per ottenere altro materiale o denaro?;Non assecondare la richiesta ma interrompere la conversazione conservare le prove e chiedere aiuto a un adulto di fiducia
A chi ci si può rivolgere per situazioni gravi di ricatto legate a immagini intime?;Alle Forze dell'ordine tra cui la Polizia Postale e per i minori anche al Garante per la protezione dei dati personali
Cos'è il consenso nel contesto del sexting?;Una scelta libera volontaria consapevole e specifica con cui una persona accetta una determinata azione
Quali caratteristiche deve avere il consenso secondo il modulo?;Deve essere libero consapevole e specifico
Il consenso può essere ritirato?;Sì il consenso può sempre essere ritirato
Il silenzio equivale automaticamente al consenso?;No il silenzio non equivale automaticamente a consenso
Una relazione sentimentale passata costituisce un consenso permanente all'uso di contenuti intimi?;No neanche una relazione sentimentale costituisce un consenso permanente
