Nella metafora della città internazionale cosa rappresenta il ruolo del TCP/IP?;Stabilisce le regole comuni che permettono ai dispositivi di comprendersi e scambiarsi informazioni proprio come una lingua comune tra persone di paesi diversi
Che cos'è ARPANET?;Advanced Research Projects Agency Network la rete sperimentale nata durante la Guerra Fredda per collegare università e centri di ricerca considerata l'antenata di Internet
Cosa avvenne durante il Flag Day del 1° gennaio 1983?;ARPANET adottò TCP/IP come protocollo standard di comunicazione permettendo a reti diverse di dialogare con regole comuni
Perché l'architettura a livelli del TCP/IP permette a Internet di continuare a funzionare anche cambiando tecnologia di rete?;Perché solo il Livello Accesso alla Rete cambia mentre gli altri livelli continuano a operare nello stesso modo
Nell'esempio del passaggio automatico dal Wi-Fi alla rete 5G quale livello del TCP/IP cambia?;Il Livello Accesso alla Rete mentre gli altri livelli continuano a gestire la comunicazione senza interruzioni
Nella metafora dell'azienda di spedizioni a quale livello del TCP/IP corrisponde il corriere che trasporta fisicamente il pacco?;Al Livello Accesso alla Rete
Perché l'evoluzione di tecnologie come fibra ottica Wi-Fi 4G e 5G non ha richiesto di riscrivere Internet?;Perché le innovazioni hanno riguardato principalmente il Livello Accesso alla Rete mentre i protocolli superiori sono rimasti compatibili
Perché il TCP viene utilizzato quando la precisione è più importante della velocità?;Perché garantisce che il destinatario riceva esattamente ciò che il mittente ha inviato anche se questo richiede più tempo e risorse
Perché i servizi bancari online si affidano a protocolli affidabili come il TCP?;Perché una perdita o modifica dei dati durante un bonifico potrebbe compromettere la transazione
Nella metafora del corriere con conferma di consegna come funziona il TCP?;Ogni segmento è come un pacco numerato che deve arrivare essere confermato e ricomposto correttamente prima di considerare concluso il viaggio
Perché in una videochiamata è preferibile utilizzare UDP invece di TCP?;Perché se una parola viene persa la conversazione può continuare mentre attendere il recupero di ogni pacchetto renderebbe il dialogo pieno di ritardi
Perché durante la pandemia di COVID-19 piattaforme come Zoom Teams e Google Meet utilizzavano protocolli basati su UDP?;Perché gli sviluppatori preferivano perdere qualche immagine o frammento audio piuttosto che bloccare la comunicazione per recuperare ogni pacchetto mancante
Nella metafora della raccomandata e della lettera ordinaria quale protocollo rappresenta ciascuna delle due?;La raccomandata con ricevuta di ritorno rappresenta il TCP mentre la lettera ordinaria senza conferma rappresenta l'UDP
Nell'esempio del gioco online cosa accade se un pacchetto UDP viene perso?;Un personaggio compie un movimento leggermente meno fluido ma la partita continua senza interruzioni
Nella metafora del palazzo di uffici cosa rappresentano l'indirizzo IP e il numero della porta?;L'indirizzo IP rappresenta l'indirizzo dell'edificio mentre il numero della porta rappresenta l'ufficio specifico a cui consegnare il documento
Che cos'è il port scanning?;Una tecnica con cui gli aggressori verificano quali porte di un dispositivo risultano aperte e quali servizi sono in ascolto per individuare vulnerabilità da sfruttare
Nell'esempio dell'accesso al conto corrente online perché l'HTTPS protegge le informazioni trasmesse?;Perché cifra i dati impedendo che chi intercetta il traffico sulla rete Wi-Fi possa leggere le credenziali o i dati della transazione
Che cos'è stato Firesheep e cosa dimostrò nel 2010?;Uno strumento che dimostrò quanto fosse semplice sottrarre sessioni di accesso a siti che trasmettevano dati in chiaro tramite HTTP contribuendo alla diffusione di HTTPS
Nella metafora della cartolina e della busta sigillata quale protocollo rappresenta ciascuna delle due?;La cartolina rappresenta l'HTTP che può essere letto da chiunque mentre la busta sigillata rappresenta l'HTTPS che protegge il contenuto
Nella metafora della pizzeria a cosa viene paragonato il nome di un sito Web rispetto al suo indirizzo IP?;Al nome facile da ricordare di una pizzeria mentre l'indirizzo IP è paragonato all'indirizzo completo necessario per raggiungere il luogo esatto
Cosa dimostrò l'interruzione dei servizi di un importante provider DNS il 15 marzo 2019?;Che numerosi siti Web sembravano irraggiungibili non perché i server non funzionassero ma perché i browser non riuscivano più a tradurre i nomi di dominio in indirizzi IP
Nella metafora del viaggio in autostrada cosa rappresentano il router di casa e i router dei provider?;Il router di casa rappresenta il casello d'ingresso mentre i router dei provider rappresentano gli svincoli che guidano i pacchetti verso la destinazione
Nella metafora dell'ordine in libreria quale fase del processo rappresenta la ricerca dell'indirizzo del negozio?;Il DNS
Perché un sito appena pubblicato potrebbe non comparire subito nei risultati di ricerca?;Perché deve prima essere visitato dal crawler e successivamente inserito nell'indice
Che cos'è il PageRank introdotto da Larry Page e Sergey Brin nel 1998?;Un algoritmo che valutava anche i collegamenti tra le pagine Web considerando un link come un voto di fiducia
Nella metafora della biblioteca chi rappresentano i crawler e cosa rappresenta l'indice?;I crawler rappresentano i bibliotecari che aggiornano continuamente il catalogo mentre l'indice rappresenta il catalogo della biblioteca già consultabile
