In che anno Donald Knuth ricevette le bozze del proprio libro e rimase insoddisfatto della qualità tipografica?;Nel 1977
Presso quale università lavorava Donald Knuth?;L'Università di Stanford
Come si intitolava il libro di Knuth che diede origine a TeX?;The Art of Computer Programming
Come si chiama il sistema di composizione tipografica sviluppato da Knuth?;TeX
Quanto tempo impiegò Knuth a completare il progetto TeX rispetto ai sei mesi previsti?;Quasi dieci anni
Qual è il principio alla base di TeX?;Dichiarare esplicitamente la struttura del documento invece di simularla a occhio
In che anno Ken Thompson isolò la funzione di ricerca che sarebbe diventata grep?;Nel 1973
Di quale sistema operativo è ideatore Ken Thompson?;Unix
Come si chiamava l'editor di testo da cui Thompson isolò la funzione di ricerca?;Ed
Chi chiese a Thompson di creare uno strumento di ricerca separato dall'editor?;Il collega Doug McIlroy
Da cosa deriva il nome del programma grep?;Dal comando g/re/p cioè global regular expression print
Come venivano numerate le pagine nei manoscritti medievali più antichi?;Veniva numerata solo la facciata anteriore di ciascun foglio detta recto in una pratica chiamata foliazione
A partire da quale secolo si diffuse una numerazione continua di ogni facciata?;Dal XII secolo
Chi si occupava della numerazione dei fogli nei manoscritti medievali?;Uno specialista dedicato che numerava i fogli solo dopo che il testo era stato ricopiato decorato e corretto
Cosa sono le bozze di stampa o galley proofs?;Stampe preliminari tirate dal galley il vassoio metallico allungato dove veniva composto il testo con i caratteri mobili
Fin da quale secolo i tipografi producevano le bozze di stampa?;Fin dal Seicento
A cosa servivano le bozze di stampa?;A un correttore di tipografia per individuare errori di composizione prima della stampa su larga scala
A cosa viene paragonato l'INVIO ripetuto nella metafora della casa senza fondamenta?;A costruire una casa impilando blocchi tenuti insieme solo dalla pressione reciproca senza fondamenta né malta
A cosa viene paragonata un'interruzione di pagina nella metafora del muro portante?;A un vero e proprio muro portante che resta stabile qualunque cosa cambi intorno
A cosa viene paragonato cercare una parola con CTRL+F nella metafora del bibliotecario?;A chiedere aiuto a un bibliotecario che conosce ogni pagina di un libro a memoria
A cosa vengono paragonati intestazione e piè di pagina nella metafora del quaderno?;Al nome e all'indirizzo stampati in cima a ogni pagina di un quaderno degli appunti
A cosa viene paragonata l'anteprima di stampa nella metafora dello specchio?;A guardarsi allo specchio prima di uscire di casa
Cosa scopre Marco nell'anteprima di stampa prima di stampare venti copie del manuale?;Che l'ultima pagina contiene solo due righe orfane staccate dal resto del capitolo
